company_urlname,company_id,shares,C2B_likes,total_comments,weekday,afinnscore,bingscore,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,message
Acura,85299287409,0,59,39,1,0,1,0,0,0,0,0,1,0,0,0,0,"todayís the day! tune into the live press event on acura.com or on your smart phone at 2:35 p.m. (est). if you need a reminder, sign-up for a text message that includes the link to the live video stream. donít forget to give us your opinion of the three vehicles here and on twitter with, #acuradetroit! "
Acura,85299287409,0,73,32,7,4,2,0,2,0,0,1,1,2,0,1,0,"the detroit auto show starts tomorrow, and acura will be unveiling three very exciting vehicles! sign-up today to receive a text message reminder just before the live press event so you can tune in on your desktop or smart phone. donít forget to join the conversation on twitter and tag, #acuradetroit! "
Acura,85299287409,0,67,19,6,NA,NA,0,0,0,0,0,0,1,0,0,3,"did you know that many acura vehicles have an optional gps-linked temperature control system? the system uses global positioning to monitor the sunís intensity and location relative to the vehicle, enabling each side of the cabin to maintain its designated temperature. "
Acura,85299287409,0,24,22,5,4,1,0,2,0,0,2,0,3,0,1,1,"who is traveling this weekend?  any exciting plans for you and your acura? if so, share them with us here and at celebrate.acura.com. "
Acura,85299287409,0,32,2,4,4,1,0,1,0,0,1,0,2,0,0,1,do you have a story to share about your acura? visit our celebrate site and tell us about it: 
Acura,85299287409,0,53,22,3,NA,NA,0,4,0,1,0,0,1,0,1,1,"anyone planning on making the trip to detroit for the auto show? if you wonít be there in person, how many of you plan on tuning in to watch the live press event on your mobile phone or desktop? "
Acura,85299287409,0,23,6,2,1,2,0,0,0,0,0,0,1,0,0,0,itís quick and easy to retrieve your radio or navi code. find it fast at my acura. 
Acura,85299287409,0,56,34,1,3,2,1,4,0,1,1,1,2,0,1,0,"weíre getting ready for the acura press conference at the detroit auto show on january 9th, when weíll have some very exciting things to tell you! to make sure you have a front row seat to the big event, sign up to receive an sms reminder before the show, and tune in on your desktop or mobile device to watch it live. for more info visit: "
Acura,85299287409,0,43,25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,itís the first day of 2012! how did you ring in the new year last night? 
astonmartin,15678718354,174,2268,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,2181,14754,282,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,79,1404,24,7,NA,NA,0,1,0,0,0,1,0,0,0,0,"robb report features the aston martin virage volante, see what the judges of the 2012 car of the year competition thought...."
astonmartin,15678718354,20,1007,29,5,NA,1,0,1,0,0,0,0,0,0,0,0,we're only 10k fans away from the 1.5m mark - the countdown is on!
astonmartin,15678718354,474,3474,75,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nearly 2,000 likes for our v12 zagato, forza motorsport 4 picture - so let's go a step further with this exclusive film of in-game footage..."
astonmartin,15678718354,267,2806,68,5,6,2,0,3,0,1,3,0,5,0,3,1,we're delighted to announce the inclusion of the aston martin v12 zagato in forza motorsport 4.  launched earlier this week as part of the march pirelli car pack you now have the chance to experience the thrill of driving the 2011 v12 zagato concept on some of the world's most iconic race tracks.look out for a special film of in-game footage coming later today....for more information: _pirelli_car_pack/
astonmartin,15678718354,2181,14754,282,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,2181,14754,282,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,2181,14754,282,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,397,3216,115,2,2,NA,0,1,0,1,0,0,4,0,1,0,"today saw the opening of the 2012 geneva motor show.  a total of eight aston martins from across our model line-up are on display, including the european debut of the v12 zagato, the new 2012 v8 vantage and two unique cars produced by our bespoke personalisation service 'q by aston martin'. we'll be posting pictures over the next few days to give you a flavour of our stand!to see further images and to watch the exclusive press conference given earlier today by aston martin ceo dr. ulrich bez visit: "
astonmartin,15678718354,281,2946,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"evo have driven the aston martin virage volante, find out what they thought in the full performance car review: _aston_martin_virage_volante.html"
astonmartin,15678718354,1881,6308,219,7,NA,1,0,0,0,0,0,0,1,0,1,0,"we gave you a teaser of this film a couple of weeks ago, now, ahead of the v12 zagato's european showcase debut at the geneva motor show here is the full length piece - the dynamic debut of the aston martin v12 zagato.learn more: "
astonmartin,15678718354,619,5235,188,7,NA,NA,1,1,0,1,0,1,3,3,2,0,"yesterday's picture of the virage volante seemed to go down quite well, so here's a shot of the front!this virage volante is finished in satin mariana blue paint and is  one of two unique cars produced by our ultimate personalisation service 'q by aston martin' which, alongside a further six models, we will be exhibiting at the geneva motor show this week.read the full aston martin at geneva 2012 press release:  more information on q by aston martin: "
astonmartin,15678718354,68,933,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,745,5937,300,6,5,0,1,5,0,0,1,2,7,3,2,2,"next week sees the start of the 2012 geneva motor show where we are excited to be exhibiting eight cars from across our model line-up. on display will be the limited edition v12 zagato, the european debut of the car in production form, the v8 vantage s and recently revised v8 vantage, a dbs coupe, v12 vantage and rapide.  also on display will be two unique cars prepared by the new bespoke service, 'q by aston martin', including a virage volante finished in mariana blue satin paint with a leather strap luggage rack (pictured).to keep you up to date we'll be posting exclusive images from the stand throughout the first week of the show.to read the full press release:  find out more on q by aston martin: "
astonmartin,15678718354,381,3240,50,5,4,2,0,2,0,1,1,0,3,0,0,2,"if you haven't seen these before then they're well worth a watch, a series of design & engineering masterclass films from across our model range filmed from our frankfurt motor show stand last september - enjoy!"
astonmartin,15678718354,245,2366,35,5,2,NA,0,0,0,0,0,0,2,0,0,0,ahead of the geneva motor show next week we want to get you in the mood by sharing these shots from the iaa frankfurt show in september last year!we'll be posting exclusive pictures direct from our geneva stand throughout next week including shots of the v12 zagato road-car and new 2012 v8 vantage.
astonmartin,15678718354,518,3775,165,4,NA,1,0,0,0,0,1,0,2,0,1,0,"just ahead of the international geneva motor show aston martin has announced rapid expansion plans for italy. adding to its two established dealerships in bologna and milan, two new locations in udine and verona have just opened with rome and bari to follow later this year.read the full press release: "
astonmartin,15678718354,177,2119,64,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,153,892,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,186,2285,28,1,NA,NA,0,0,0,0,0,0,4,0,0,0,read this ask men feature to learn more about the new aston martin vantage range:  more information visit: 
astonmartin,15678718354,76,1291,42,1,2,1,0,2,0,0,1,0,3,0,1,1,great picture of dbs on the top gear festival poster!
astonmartin,15678718354,222,2059,40,6,4,0,0,2,0,0,1,0,3,0,0,2,complex magazine feature '25 of the best aston martins' - a history lesson combined with some brilliant photography!
astonmartin,15678718354,733,3563,97,5,NA,NA,0,0,0,0,1,0,2,0,0,0,"we always like to publish a 'friday film', but this is a very special one - the first footage of the new vantage gte car in action...."
astonmartin,15678718354,120,1431,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,big news from aston martin racing....
astonmartin,15678718354,354,2923,117,5,NA,1,0,0,0,0,1,0,3,0,1,0,"we've been featuring the new 2012 aston martin v8 vantage all week, but here's more information on the whole vantage range, six cars of unique, unmistakable character but all possessing the qualities of power, beauty and soul.to find out more: "
astonmartin,15678718354,681,6037,98,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,16,1154,45,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we've just passed the 1.3m likes mark! thank you to everyone!
astonmartin,15678718354,681,6037,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,46,1003,7,3,11,2,0,2,0,0,1,1,1,0,2,0,"an exclusive competition from hackett london here, your chance to win an aston martin v8 vantage coupe or exciting aston martin & aston martin racing experiences..."
astonmartin,15678718354,207,1929,83,3,-3,-1,2,4,0,1,2,2,3,3,2,2,"the aston martin db5 never fails to stir some interest! here's a period shot, 'capital elegance', of the db5 outside the hilton hotel in london. this is one of a series of limited edition prints available for purchase from our online store: +art&item=527"
astonmartin,15678718354,519,4570,102,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,439,2610,49,2,3,2,0,1,0,0,1,0,3,0,0,1,"we shared the link below but an embed is easier to view - the new vantage gt3 car in action last week, enjoy that v12 sound!more information: www.astonmartin.com/racing"
astonmartin,15678718354,139,1677,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,518,3553,135,2,2,3,0,1,0,0,2,0,9,1,1,2,"fancy getting up close and personal with the v12 zagato? check out our new 360 degree spin, allowing you to see the car at any angle. available to view in five exterior colours, including the four unique v12 zagato colour schemes - diavolo red, alba blue, alloro green and scintilla silver you can see some of the design cues which make the v12 zagato such a desirable model and the pinnacle of the vantage range.experience it now: "
astonmartin,15678718354,299,2954,118,1,6,6,0,2,0,0,0,0,7,0,2,2,"the aston martin vantage is a modern high-performance icon, a timelessly handsome sports car that distills our unique engineering and design ethos into a model of unmistakable character.  today this iconic range evolves, with a comprehensive array of improvements to the v8 vantage enhancing the dynamic feel and style of the car. there are also changes at the top-end of the range with the new v12 zagato assuming the role of flagship when it enters production later in the year.read the full press release:  more information on the aston martin v8 vantage: "
astonmartin,15678718354,1410,11851,196,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,262,3093,81,5,12,4,0,5,0,1,1,0,6,0,1,3,aston martin were delighted to be involved in 'top gear on ice' that took place in stockholm yesterday - an exclusive event ahead of 'top gear live' happening next month.the stig gave guests and journalists a series of exhilarating drives around the ice track in an aston martin dbs.  watch in-car footage here: 
astonmartin,15678718354,790,3176,133,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"here we go then - the first, stunning and exclusive footage of the aston martin v12 zagato, a teaser of the full film we will release in the near future.for more on the v12 zagato: www.astonmartin.com/cars/v12-zagato"
astonmartin,15678718354,604,4397,190,3,3,0,1,1,0,1,1,1,1,0,2,0,"following the release of the first v12 zagato road car imagery last week, we were delighted to officially unveil the car at the kuwait concours d'elegance earlier today.we'll also be releasing the first film footage of the car in a few hours - here's a still to give you a sneak preview....for more on the v12 zagato: www.astonmartin.com/cars/v12-zagato"
astonmartin,15678718354,155,2277,40,2,6,5,1,3,0,0,2,0,3,0,1,2,"enjoyed our aston martin on ice pictures? well aston martinís 4th annual winter driving experience is proving to be red-hot by attracting more customers than ever.  more than 200 attendees from all four corners of the world are enjoying this exclusive experience, with guests from 18 european countries, south africa, usa, canada, and also for the first time, china.the full gallery featuring some spectacular images can be found here:  for more information: "
astonmartin,15678718354,419,3326,128,1,NA,1,1,1,1,0,0,0,1,0,0,0,two classic british (and french) icons here in a photo taken at heathrow airport; a 1970's amv8 saloon and the unmistakable nose of concorde.for more on the amv8: 
astonmartin,15678718354,274,1556,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"like the gq article? here's a short clip from the same week, listen to the sound of one-77 accelerating down the spaceport runway!"
astonmartin,15678718354,173,1598,38,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gq experiences the aston martin one-77 in the stunning surroundings of spaceport america in new mexico, usa.for more on the aston martin one-77: www.astonmartin.com/cars/one-77"
astonmartin,15678718354,436,4277,180,1,NA,NA,0,0,0,0,0,0,2,0,0,0,"the aston martin db5, for more information visit: "
astonmartin,15678718354,229,1502,25,6,NA,NA,0,1,0,1,0,0,1,0,0,0,"lots of buzz about the release of the first v12 zagato road car pictures, the latest chapter in the development of an iconic aston martin.here's a film from last year which focuses on an earlier part of the car's story.  just weeks after the presentation of the v12 zagato concept car at villa d'este, two v12 zagato race cars (zig and zag) succesfully completed the n¸rburgring 24hr race, a gruelling test of engineering performance and driver expertise.for more aston martin videos: www.youtube.com/astonmartin"
astonmartin,15678718354,217,2496,91,5,NA,NA,0,0,0,0,2,0,3,0,0,0,"a special appearance at 'aston martin on ice' by a very, very special car, the aston martin db5.to learn more on the aston martin db5: "
astonmartin,15678718354,39,859,29,5,2,-1,1,0,1,1,1,1,6,0,2,2,"you've seen some great new imagery of the v12 zagato road car, but here's a chance to see the car on film.  motor trend were given a sneak preview of the car at our gaydon headquarters in the uk.  featuring marek reichman, aston martin director of design, this short clip gets up close and shows off just some of the exterior and interior design cues that make this a very special car.more motor trend coverage of the v12 zagato: _2013_aston_martin_v12_zagato/further information: www.astonmartin.com/cars/v12-zagato"
astonmartin,15678718354,1410,11851,196,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,1220,7972,210,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,703,4782,251,4,NA,1,0,1,0,0,1,0,1,0,1,2,"with the final design signed-off and engineering development work progressing apace, we can reveal the first images of the new v12 zagato - a car that is a celebration of both aston martin's heritage and its future. to read the full press release:  more on the v12 zagato and to see further images: "
astonmartin,15678718354,232,2585,104,4,4,2,0,1,0,0,3,0,3,0,1,4,"one of our iconic heritage cars here - the amv8 volante, lovingly restored as a very special wedding present for a lucky bride.  the restoration work was carried out by aston martin heritage specialist chiltern aston ()read the full story: "
astonmartin,15678718354,1355,10652,492,3,NA,NA,0,0,0,0,0,0,2,0,0,0,v12 vantage - for more information on the v12 vantage visit: www.astonmartin.com/cars/v12-vantage
astonmartin,15678718354,265,1074,26,3,3,0,0,3,0,1,0,1,5,0,0,1,"aston martin on ice 2012 is now underway and we've got some more pictures to come shortly - but first some ice driving of a very different kind! watch as andy g¸lden, the n¸rburgringís chief driving academy instructor, takes on a snow and ice laden nordschleife and manages to put in a very impressive lap in tricky conditions.andy also provides driver training at the aston martin n¸rburgring driving academy, for more information on this and other aston martin driving events and facilities visit:  or "
astonmartin,15678718354,978,6748,317,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,826,6210,297,2,15,4,0,2,0,0,2,0,6,0,2,1,"a big day for aston martin as we begin one of our most exciting events - aston martin on ice 2012!  taking place over the next two weeks in the exclusive resort of st moritz, 'aston martin on ice' gives our guests the chance to experience incredible ice-driving in a stunning location. with dbs, rapide virage, v12 vantage and the rest of the sports-car model line-up available to drive we'll be getting some fantastic photography and film over the coming days.we'll be posting photos throughout the event and will then be asking you to choose your favourite!  the aston martin on ice facebook album can be found here:  for more information on this year's event visit: www.astonmartin.com/events and www.astonmartinonice.com"
astonmartin,15678718354,248,2888,83,7,3,3,0,0,0,0,0,0,8,0,0,5,"this week saw the opening of a new 'high street' aston martin heritage showroom in the heart of west london. the new location represents a significant expansion for nicholas mee & co, the renowned aston martin heritage specialist and offers an ideal environment for aston martin collectors, buyers and sellers to showcase their cars.an exclusive party marked the opening of the showroom with guests including aston martin ceo dr ulrich bez and aston martin director of works service and parts operations, kingsley riding-felce. cars on display included db9, db7, v12 vanquish and many other aston martin heritage models.  for more information visit: www.nicholasmee.co.uk"
astonmartin,15678718354,147,1753,64,5,2,1,1,2,1,1,2,1,7,0,0,7,"time for a picture which spans the past and the present! aston martin heritage was represented by two of our heritage specialists during the flanders collection car show, held in gent, belgium last weekend.am belgium and noble house (netherlands) put on a combined display of heritage and contemporary aston martin models that included a db2, db4 zagato ërecreationí, lagonda ëtickfordí, db7 gt, v8 vantage s roadster and virage.to find out more about our heritage specialists please visit  and for more on aston martin heritage cars visit: "
astonmartin,15678718354,698,5103,139,4,2,1,0,2,0,1,1,0,4,0,1,0,"next week sees the start of aston martin on ice 2012.  taking place at the exclusive resort of st. moritz, switzerland our guests will be experiencing the thrill of snow and ice driving in aston martins including dbs, rapide and virage.  we'll be posting both pictures and video direct from the event throughout the next couple of weeks!for more information visit: www.astonmartinonice.com or www.astonmartin.com/events"
astonmartin,15678718354,210,1233,36,3,3,2,0,2,0,0,1,0,3,0,0,0,fancy seeing what it's like to race at the daytona international speedway in an aston martin vantage gt4? in-car action here from last weekend as joe foster makes a great start to the grand am continental tire sports challenge.more information: 
astonmartin,15678718354,1044,6745,348,2,NA,NA,0,1,0,0,0,0,3,0,0,0,aston martinís first production v12 zagato to debut at kuwait concours díelegance. read the full article here:  more information on the aston martin v12 zagato visit www.astonmartin.com/cars/v12-zagato
astonmartin,15678718354,1622,10644,706,1,NA,NA,0,0,0,0,0,0,2,0,0,0,here's a picture of the aston martin one-77 which is parked outside our gaydon headquarters this afternoon. for more information visit www.astonmartin.com/cars/one-77
astonmartin,15678718354,214,1391,27,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"highlights from the opening of our new dealership in luxembourg, 'aston martin luxembourg' - read more: "
astonmartin,15678718354,73,1141,26,6,4,2,0,0,0,0,1,0,3,0,0,1,aston martin shows promise in grand-am opener at daytona - read full race round-up here:  more information on aston martin racing visit www.astonmartin.com/racing
astonmartin,15678718354,97,1428,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,501,4868,73,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,112,1952,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,137,735,39,5,NA,NA,0,0,0,1,0,0,2,0,0,1,"this weekís friday video is a little different, it has been sent to us by khurrum m. sultan, a london film school student who created a cygnet short film as part of his final year project. we liked it so much, we thought weíd post it here for you guys!for more information on the cygnet visit www.astonmartin.com/cars/cygnet"
astonmartin,15678718354,15,772,27,5,-1,1,0,1,0,0,0,2,2,0,0,0,"today is the last day that you can download your very own personalised aston martin participation certificate so be sure to head over to our 'one million fans' tab to sign up for yours. we can't wait to show you the finished db9 1m, as chosen by you, in the next few weeks so don't forget to keep an eye on this page."
astonmartin,15678718354,265,2734,49,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,201,1864,61,4,11,3,0,2,0,0,2,0,8,0,2,7,"weíre delighted to have launched the new heritage section of astonmartin.com.  featuring 15 iconic aston martin models ranging from the db4 to the v12 vanquish, you can read more about the history of these cars including the technical specification and the story of how they were developed.  for those lucky enough to own one of our heritage models we also have information on specific model parts, upgrades and servicing information and also contact details for our network of official aston martin heritage specialists.over the next few weeks weíll be featuring some of our heritage models in more detail, with exclusive images from throughout our rich heritage ñ let us know if you have any preference!find out more at www.astonmartin.com/heritage"
astonmartin,15678718354,201,2211,184,4,3,1,0,2,0,0,0,0,4,0,0,2,"which cars would make up your top ten aston martins of all time? askmen.com have compiled their list ñ do you agree?for more information on aston martin cars, past and present, visit www.astonmartin.com and www.astonmartin.com/heritage."
astonmartin,15678718354,93,1705,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,55,726,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,410,3809,166,2,NA,1,0,0,0,0,1,0,1,0,0,0,"the aston martin rapide has been voted the best luxury car by auto illustrierte magazine for a third year running, read more:  more about the rapide: "
astonmartin,15678718354,114,1601,211,1,3,3,0,2,0,0,4,0,12,0,1,4,"we made a special presentation today as aston martin racing driver darren turner was handed the keys to his new aston martin cygnet at our gaydon headquarters. as one of the ukís most experienced racing drivers darren has raced for aston martin at some of the most prestigious events in the world including the le mans 24 hours, spa 1000km, n¸rburgring 1000km, silverstone 1000km and daytona 24 hours.  cygnet is a luxury car thatís tailor-fit for the city, so darren will be enjoying the same level of craftsmanship, design and attention to detail inherent in all aston martins.for more information on the aston martin cygnet visit www.astonmartin.com/cars/cygnet and for more information on aston martin racing visit: www.astonmartin.com/racing"
astonmartin,15678718354,133,1435,24,1,NA,1,0,1,0,0,0,0,3,0,0,0,classic driver took the new dbs carbon edition out for a drive ñ see what they thought in the attached link...for more information on the aston martin dbs visit www.astonmartin.com/cars/dbs-coupe and configure your own at 
astonmartin,15678718354,174,1922,80,5,3,1,0,1,0,0,1,0,1,0,1,0,"we're delighted to have opened our first dealership in luxembourg, read more here: "
astonmartin,15678718354,646,5199,110,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,13,668,25,3,NA,1,0,2,0,1,0,0,2,0,0,1,did you know you can download your very own aston martin participation certificate over on our 'one million fans' tab? simply fill in your details and we'll send a personalised certificate to your inbox shortly after. we're really looking forward to unveiling the db9 1m - watch this space... 
astonmartin,15678718354,1193,7066,388,3,3,1,0,1,0,0,1,0,5,0,1,1,"aston martin are excited to be part of the new gran turismo 5 dlc pack, which now features the aston martin v12 vantage. to find out how you can download and race this model, please visit  for more information on the v12 vantage visit www.astonmartin.com/cars/v12-vantage"
astonmartin,15678718354,933,7915,203,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,933,7915,203,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astonmartin,15678718354,220,2349,316,2,NA,NA,0,1,0,0,1,0,1,0,0,1,"the current line up here in our atrium at headquarters consists of a rapide, dbs carbon edition, v8 vantage s roadster, virage volante and cygnet. which car would you like a closer look at later this afternoon?"
